1.208251,9.735509,14760737
1.188591,10.211709,14780961
1.219999,9.523874,14801161
1.193264,10.211700,14821361
1.054337,12.857223,14841591
1.139036,10.211695,14861790
1.170443,9.523881,14881989
1.157227,9.947157,14902194
1.136531,10.370434,14922387
1.138096,10.211719,14942590
1.139762,10.105896,14962791
1.010817,12.592673,14982989
1.075855,10.423374,15003185
1.146785,8.888912,15023410
1.101526,10.158825,15043631
1.117646,9.788442,15063862
1.102459,10.158801,15084067
1.102357,10.105872,15104270
1.108598,9.947133,15124478
1.106829,10.000038,15144672
1.123051,9.682560,15164878
1.090807,10.423326,15185073
1.104955,10.000086,15205317
1.107658,9.947157,15225546
1.111296,9.894228,15245742
1.113165,9.894228,15265945
1.098811,10.211706,15286143
1.111292,9.894252,15306342
0.937419,13.333426,15326542
1.059667,9.788424,15346741
1.060702,9.841335,15366940
1.071617,9.682596,15387138
1.077224,9.682617,15407333
1.099056,9.365142,15427529
1.099459,9.576779,15447764
1.044752,10.793716,15467962
1.119949,9.047688,15488164
1.112443,9.523881,15508366
1.118153,9.576774,15528572
1.117520,9.735501,15548772
1.276305,6.719625,15568972
1.185566,9.629667,15589171
1.140739,10.634971,15609368
1.183593,9.576774,15629566
1.185662,9.682631,15649790
1.102049,11.428642,15670009
1.138992,10.211682,15690212
1.154175,9.841347,15710416
1.159683,9.788418,15730615
1.144495,10.158801,15750815
1.147096,10.052991,15771015
1.167791,9.629679,15791217
1.012111,12.804317,15811419
1.122080,9.682560,15831615
1.111464,10.000086,15851822
1.119574,9.841347,15872027
1.122377,9.841347,15892234
1.117070,10.000068,15912470
1.111661,10.105890,15932676
1.069234,10.899547,15952873
1.115526,9.682596,15973070
1.113023,9.841336,15993274
1.113123,9.894238,16013475
1.139325,9.418050,16033679
1.157719,9.259319,16053882
1.154585,9.576779,16074083
1.135026,10.105872,16094311
1.149377,9.788436,16114542
1.142301,10.000062,16134741
1.034151,12.116480,16154940
1.094086,10.211719,16175144
1.109271,9.841335,16195344
1.125592,9.576810,16215544
1.076293,10.687900,16235766
1.123619,9.523892,16255971
1.102291,10.105896,16276166
0.927381,13.492179,16296374
1.054937,9.788418,16316572
1.064083,9.682584,16336768
1.072396,9.629679,16356991
1.087051,9.470940,16377220
1.088288,9.629679,16397422
1.124572,9.047675,16417620
1.122473,9.418058,16437820
1.116535,9.735489,16458045
1.126616,9.629679,16478237
1.114234,10.000038,16498474
1.127751,9.735489,16518672
1.132425,9.735489,16538874
1.147913,9.523874,16559078
1.137400,9.894246,16579318
1.174417,9.206406,16599541
1.169514,9.576778,16619747
1.058028,11.904845,16639948
1.119000,10.052979,16660147
1.104545,10.317534,16680349
1.128675,9.735525,16700545
1.098200,10.423350,16720746
1.112350,10.000068,16740968
1.109644,10.052991,16761171
1.143856,9.365153,16781375
1.138853,9.682596,16801578
1.136350,9.841335,16821774
1.066153,11.269916,16841999
1.070750,10.740829,16862198
1.241513,7.142901,16882394
1.145998,10.000038,16902600
1.121661,10.476303,16922796
1.126765,10.211706,16943003
1.290655,6.931257,16963203
1.058285,12.539768,16983407
1.129668,10.264611,17003604
1.141214,9.947157,17023802
1.215148,8.518577,17044003
1.179139,9.735537,17064197
1.186519,9.682560,17084406
1.221865,9.100628,17104646
1.272907,8.412743,17124874
1.344214,7.566166,17145083
1.427776,6.772518,17165319
1.565916,5.185217,17185540
1.629363,5.608505,17205745
1.723184,5.291039,17225980
1.846947,4.497385,17246181
1.976623,3.862453,17266387
2.098592,3.597909,17286616
2.254976,2.751342,17306848
2.420912,2.010596,17327053
2.567492,1.904780,17347271
2.742980,1.269850,17367483
2.813426,2.910072,17387681
3.060372,0.529104,17407921
3.252057,0.052911,17428151
3.427822,0.052911,17448363
3.603587,0.052911,17468565
3.779352,0.052911,17488801
3.955117,0.052911,17509004
4.128178,0.105825,17529210
4.305712,0.052911,17549448
4.481477,0.052911,17569649
4.449056,4.127008,17589854
4.552832,4.127008,17610055
4.867498,0.000000,17630274
5.041494,0.052911,17650502
5.217259,0.052911,17670712
5.393024,0.052911,17690948
5.568789,0.052911,17711180
5.744555,0.052911,17731387
5.920320,0.052911,17751589
6.096085,0.052911,17771822
6.239405,0.687841,17792054
6.436396,0.052911,17812268
6.612161,0.052911,17832497
6.739259,1.005295,17852697
6.898195,1.005295,17872903
7.057132,1.005295,17893102
7.267439,0.000000,17913312
7.444139,0.000000,17933547
7.620839,0.000000,17953748
7.794835,0.052911,17973977
7.970600,0.052914,17994205
8.146365,0.052911,18014406
8.322130,0.052911,18034609
8.497895,0.052911,18054815
8.673660,0.052911,18075042
8.849425,0.052911,18095250
9.025190,0.052911,18115481
9.200955,0.052911,18135690
9.376720,0.052911,18155917
9.552485,0.052911,18176147
9.725547,0.105828,18196374
9.900377,0.105828,18216583
10.080615,0.000000,18236787
10.219463,0.740746,18256981
10.383075,0.740746,18277189
10.546686,0.740746,18297392
10.710298,0.740746,18317632
10.873909,0.740746,18337833
11.072668,0.052911,18358036
11.248433,0.052911,18378235
11.261974,3.227541,18398437
11.546571,0.000000,18418675
11.720567,0.052911,18438909
11.893628,0.105816,18459114
12.073866,0.000000,18479314
12.247862,0.052911,18499552
12.423627,0.052911,18519785
12.599392,0.052911,18539987
12.775157,0.052911,18560189
12.950922,0.052911,18580391
12.991501,2.698431,18600592
13.255706,0.052911,18620792
13.434175,0.000000,18641027
13.608171,0.052911,18661252
13.786639,0.000000,18681485
13.960635,0.052911,18701679
14.136400,0.052911,18721882
14.312165,0.052911,18742086
14.487930,0.052911,18762326
14.663695,0.052911,18782561
14.782682,1.164022,18802762
14.995592,0.052911,18822965
15.171357,0.052911,18843167
15.347122,0.052911,18863368
15.522887,0.052911,18883607
15.698652,0.052911,18903811
15.877121,0.000000,18924009
16.053822,0.000000,18944212
16.230522,0.000000,18964407
16.407223,0.000000,18984608
16.532553,1.005295,19004811
16.691488,1.005295,19025019
16.901794,0.000000,19045255
17.075790,0.052911,19065483
17.251556,0.052911,19085692
17.430025,0.000000,19105900
17.606726,0.000000,19126136
17.775314,0.158739,19146341
17.957321,0.000000,19166582
18.134022,0.000000,19186802
18.145794,3.227532,19207028
18.430389,0.000000,19227235
18.607090,0.000000,19247431
18.783791,0.000000,19267632
18.960491,0.000000,19287858
19.134487,0.052911,19308066
19.312956,0.000000,19328278
19.481544,0.158730,19348511
19.655439,0.158730,19368725
19.837446,0.000000,19388937
19.943850,1.375666,19409134
